5;1;19;42845
5;1;99;56034
5;1;83;73372
5;1;18;14724
5;1;31;69905
5;1;32;60416
5;1;7;15582
5;1;81;129276
5;1;33;26994
5;1;49;43316
5;1;41;36244
5;1;7;13216
5;1;39;31902
5;1;66;110682
5;1;86;76024
5;1;25;20450
5;1;27;17577
5;1;17;30787
5;1;23;43424
5;1;99;155133
5;1;66;119526
5;1;18;14724
5;1;38;31084
5;1;75;66300
5;1;16;28976
5;1;71;173169
5;1;98;80164
5;1;47;59361
5;1;42;23772
5;1;70;39620
5;1;27;48897
5;1;81;66258
5;1;20;16360
5;1;6;4908
5;1;6;4908
5;1;3;2454
5;1;66;124608
5;1;8;8704
5;1;15;36585
5;1;11;24805
5;1;57;128535
5;1;57;103227
5;1;39;31902
5;1;81;71604
5;1;45;81495
5;1;39;70629
5;1;21;35217
5;1;32;57952
5;1;80;132480
5;1;98;86632
5;1;1;1677
5;1;35;28630
5;1;37;45880
5;1;89;63101
5;1;96;181248
5;1;49;88053
5;1;97;154812
5;1;35;57960
5;1;28;46956
5;1;15;12270
5;1;71;119067
5;1;34;61574
5;1;72;100440
5;1;30;66780
5;1;99;179289
5;1;11;18447
5;1;63;44667
5;1;48;39264
5;1;48;86928
5;1;89;78676
5;1;65;146575
5;1;70;117390
5;1;26;21268
5;1;100;181100
5;1;39;54405
5;1;92;166612
5;1;4;3536
5;1;33;23397
5;1;32;26176
5;1;94;157638
5;1;86;93568
5;1;68;123148
5;1;1;1811
5;1;81;152928
5;1;61;137555
5;1;18;33984
5;1;56;39704
5;1;71;128581
5;1;48;39264
5;1;87;164256
5;1;7;5726
5;1;78;130806
5;1;1;1567
5;1;53;43354
5;1;44;79068
5;1;49;43316
5;1;19;15542
5;1;13;24544
5;1;58;63104
5;1;27;59751
5;1;43;35174
5;1;67;126496
5;1;23;38571
5;1;67;121337
5;1;34;61574
5;1;33;59763
5;1;79;149152
5;1;19;42845
5;1;69;124959
5;1;31;25358
5;1;40;97560
5;1;35;30940
5;1;21;11886
5;1;45;84960
5;1;48;79488
5;1;72;63648
5;1;73;120888
5;1;59;106849
5;1;100;88400
5;1;2;3312
5;1;16;30208
5;1;18;33984
5;1;23;41653
5;1;71;128581
5;1;81;52731
5;1;43;38012
5;1;97;154812
5;1;32;72160
5;1;11;26829
5;1;2;1636
5;1;22;41536
5;2;101;98800
5;1;32;26176
5;1;62;117056
5;1;11;20768
5;1;43;54309
5;1;69;155595
5;1;55;48620
5;1;28;63140
5;1;69;124959
5;1;3;3789
5;1;4;3536
5;1;21;18564
5;1;96;181248
5;1;11;7799
5;1;50;32550
5;1;13;10634
5;1;30;19530
5;1;17;30787
5;1;33;35904
5;1;37;67007
5;1;45;84960
5;1;48;90624
5;1;37;17464
5;1;1;1888
5;1;70;111720
5;1;4;9020
5;1;2;1636
5;1;84;152124
5;1;8;14488
5;1;52;94172
5;1;56;45808
5;1;86;70348
5;1;32;28288
5;1;35;58695
5;1;16;11344
5;1;27;45279
5;1;29;36627
5;1;34;57018
5;1;95;231705
5;1;53;46852
5;1;92;81328
5;1;80;65440
5;1;90;202950
5;1;46;40664
5;1;34;24106
5;1;63;142065
5;1;70;151830
5;1;37;69856
5;1;40;35360
5;1;72;114912
5;1;52;98176
5;1;83;104829
5;1;4;7244
5;1;19;35872
5;1;77;145376
5;1;62;50716
5;1;70;126770
5;1;74;166870
5;1;84;74256
5;1;7;6188
5;1;92;81328
5;1;18;33984
5;1;22;39842
5;1;4;7552
5;1;6;11328
5;1;2;1636
5;1;28;50708
5;1;40;35360
5;1;95;44840
5;1;88;111144
5;1;14;9926
5;1;55;48620
5;1;56;101416
5;1;75;135825
5;1;23;49887
5;1;38;71744
5;1;19;15542
5;1;55;91080
5;1;73;137824
5;1;29;52519
5;1;83;183679
5;1;1;1656
5;1;47;88736
5;1;44;79684
5;1;2;4878
5;1;91;74438
5;1;68;55624
5;1;44;35992
5;1;5;12195
5;1;59;133045
5;1;18;29394
5;1;48;42432
5;1;59;52156
5;1;54;47736
5;1;46;86848
5;1;98;220990
5;1;16;14144
5;1;71;134048
5;1;44;35992
5;1;68;60112
5;1;58;47444
5;1;21;47355
5;1;90;79560
5;1;74;124098
5;1;17;13906
5;1;78;147264
5;1;2;3354
5;1;65;53170
5;1;92;75256
5;1;98;220990
5;1;84;74256
5;1;23;18814
5;1;76;67184
5;1;1;818
5;1;4;3272
5;1;5;8385
5;1;83;73372
5;1;34;61574
5;1;39;31902
5;1;75;141600
5;1;92;81328
5;1;94;177472
5;1;76;171380
5;1;98;218148
5;1;5;4090
5;1;82;29028
5;1;17;15028
5;1;77;129129
5;1;83;150313
5;1;58;105038
5;1;46;32614
5;1;87;71166
5;1;45;101475
5;1;65;30680
5;1;84;54684
5;2;120;220785
5;1;39;95121
5;1;39;87945
5;1;70;76160
5;1;12;10608
5;1;99;179289
5;1;53;86549
5;1;68;128384
5;1;35;22785
5;1;97;85748
5;1;42;37128
5;1;85;75140
5;1;6;9936
5;1;97;183136
5;1;89;96832
5;1;99;87516
5;1;91;80444
5;1;80;151040
5;1;52;42536
5;1;7;15785
5;1;28;46956
5;1;29;13688
5;1;42;93492
5;1;66;119526
5;1;40;75520
5;1;77;145376
5;1;59;48262
5;1;17;13906
5;2;121;98978
5;1;81;152928
5;1;18;14724
5;1;40;72440
5;1;77;68068
5;1;40;72440
5;1;51;85527
5;1;34;30056
5;1;32;28288
5;1;74;163762
5;1;56;60928
5;1;20;36220
5;1;85;160480
5;1;97;105536
5;1;81;66258
5;1;79;64622
5;1;54;97794
5;1;30;54330
5;1;81;182655
5;1;39;73632
5;1;26;49088
5;1;90;79560
5;1;88;195888
5;1;6;11328
5;1;55;103840
5;1;7;13216
5;1;92;173696
5;1;48;90624
5;1;96;68064
5;1;12;9816
5;1;72;135936
5;1;10;8180
5;1;16;28976
5;1;97;174309
5;1;10;22550
5;1;50;90550
5;1;41;68757
5;1;3;4701
5;1;76;169176
5;1;5;9055
5;1;12;21732
5;1;9;16992
5;1;61;53924
5;1;64;69632
5;1;68;123148
5;1;84;158592
5;1;33;59301
5;1;91;42952
5;1;12;19152
5;1;60;49080
5;1;72;162360
5;1;5;9440
5;1;87;164256
5;1;54;44172
5;1;13;11492
5;1;37;32708
5;1;32;28288
5;1;94;153502
5;1;40;71880
5;1;95;157320
5;1;98;86632
5;1;91;201383
5;1;51;71145
5;1;29;20561
5;1;70;61880
5;1;36;29448
5;1;94;53204
5;1;52;24544
5;1;60;53040
5;1;30;54330
5;1;33;59763
5;1;56;101416
5;1;75;61350
5;1;52;45968
5;1;45;36810
5;1;50;94400
5;1;12;22656
5;1;24;43464
5;1;77;139447
5;1;68;55624
5;1;5;4090
5;1;81;88128
5;1;75;104625
5;1;42;37128
5;1;60;49080
5;1;67;54806
5;1;72;63648
5;1;18;32598
5;1;74;139712
5;1;86;155746
5;1;7;6188
5;1;88;194744
5;1;56;105728
5;1;58;129108
5;1;98;80164
5;1;63;105651
5;1;62;117056
5;1;79;130824
5;1;86;155746
5;1;1;472
5;1;23;51198
5;1;42;29778
5;1;41;65436
5;1;100;181100
5;1;37;32708
5;1;18;8496
5;1;25;47200
5;1;37;40256
5;1;62;54808
5;1;92;65228
5;1;7;12579
5;1;24;45312
5;1;82;199998
5;1;5;9055
5;1;22;39842
5;1;79;149152
5;1;94;170234
5;1;72;135936
5;1;22;39842
5;1;12;8508
5;1;32;26176
5;1;50;44200
5;1;60;42540
5;1;86;155746
5;1;34;53278
5;1;78;108810
5;1;36;64692
5;1;48;86256
5;1;90;73620
5;1;59;106849
5;1;42;37128
5;1;87;107880
5;1;14;25354
5;1;4;7244
5;1;70;115920
5;1;98;220990
5;1;64;115904
5;1;34;64192
5;1;53;95983
5;1;80;178080
5;1;91;171808
5;1;39;31902
5;1;42;93492
5;1;88;71984
5;1;26;43602
5;1;88;198440
5;1;64;120832
5;1;53;43354
5;1;35;78925
5;1;4;7552
5;1;92;75256
5;1;40;32720
5;1;24;21216
5;1;51;33201
5;1;85;75140
5;1;7;11592
5;1;35;63385
5;1;47;85117
5;1;68;94860
5;1;12;21732
5;1;33;29172
5;1;99;80982
5;1;42;67032
5;1;63;51534
5;1;41;74251
5;1;90;169920
5;1;74;80512
5;1;2;3776
5;1;30;54330
5;1;42;102438
5;1;94;170234
5;1;62;112282
5;1;83;67894
5;1;99;87516
5;1;53;100064
5;1;100;139500
5;1;85;75140
5;1;83;67894
5;1;85;189210
5;1;35;63385
5;1;43;30487
5;1;36;29448
5;1;2;3622
5;1;29;52519
5;1;6;4254
5;1;6;4254
5;1;40;72440
5;1;8;14376
5;1;11;9724
5;1;15;27165
5;1;12;21732
5;1;52;93444
5;1;29;23722
5;1;69;60996
5;1;26;49088
5;1;91;164801
5;1;37;46731
5;1;25;45275
5;1;59;97704
5;1;13;21528
5;1;75;61350
5;1;77;145376
5;1;87;138852
5;1;74;139712
5;1;64;52352
5;1;24;45312
5;1;25;47200
5;1;80;70720
5;1;41;33538
5;1;77;68068
5;1;32;57952
5;1;80;151040
5;1;64;115904
5;1;79;69836
5;1;65;146575
5;1;33;59763
5;1;82;154816
5;1;76;137636
5;1;23;18814
5;1;72;63648
5;1;30;73170
5;1;95;83980
5;1;92;146832
5;1;10;8840
5;1;99;87516
5;1;90;169920
5;1;54;47736
5;1;10;8840
5;1;2;3776
5;1;86;76024
5;1;63;51534
5;1;24;45312
5;1;79;51429
5;1;10;24390
5;1;97;175667
5;1;17;30787
5;1;52;42536
5;1;62;54808
5;1;72;58896
5;1;53;43354
5;1;17;12053
5;1;75;169125
5;1;28;22904
5;1;38;47994
5;1;58;51272
5;1;95;172045
5;1;47;41548
5;1;42;76062
5;1;13;10634
5;1;25;22100
5;1;93;76074
5;1;39;70629
5;1;49;34741
5;1;98;156408
5;1;98;80164
5;1;68;123148
5;1;45;84960
5;1;30;56640
5;1;67;121337
5;1;90;169920
5;1;23;38571
5;1;66;58344
5;1;43;38012
5;1;21;39648
5;1;96;84864
5;1;94;76892
5;1;46;83306
5;1;5;11275
5;1;45;62775
5;1;23;18814
5;1;34;61574
5;1;8;7072
5;1;96;173856
5;1;27;29376
5;1;86;134762
5;1;98;185024
5;1;31;69905
5;1;96;78528
5;1;68;153340
5;1;16;26832
5;1;72;135936
5;1;97;79346
5;1;69;56442
5;1;88;166144
5;1;55;99605
5;1;32;40416
5;1;91;64519
5;1;60;113280
5;1;20;17680
5;1;83;139191
5;1;35;24815
5;1;64;115904
5;1;14;12376
5;1;89;72802
5;1;78;147264
5;1;68;85136
5;1;59;61832
5;1;11;19921
5;1;17;37621
5;1;29;70731
5;1;33;29172
5;1;55;44990
5;1;3;2454
5;1;36;20376
5;1;40;32720
5;1;68;122196
5;1;54;47736
5;1;84;140868
5;1;54;89424
5;1;70;155820
5;1;79;56011
5;1;99;179289
5;1;49;53312
5;1;28;63140
5;1;92;75256
5;1;2;2526
5;1;76;143488
5;1;33;29172
5;1;45;81495
5;1;95;77710
5;1;8;14488
5;1;68;150484
5;1;83;115785
5;1;54;38286
5;1;77;54593
5;1;12;21732
5;1;42;19824
5;1;32;40416
5;1;22;39842
5;1;1;1811
5;1;77;187803
5;1;66;119526
5;1;22;39842
5;1;55;99605
5;1;34;27812
5;1;77;97251
5;1;60;53040
5;1;86;70348
5;1;1;884
5;1;6;5304
5;1;38;33592
5;1;4;7552
5;1;65;82095
5;1;55;48620
5;1;71;128581
5;1;99;223245
5;1;17;15028
5;1;5;6315
5;1;22;19448
5;1;55;69465
5;1;56;45808
5;1;61;109617
5;1;68;55624
5;1;64;141632
5;1;47;38446
5;1;92;166612
5;1;68;151368
5;1;34;61098
5;1;65;158535
5;1;5;4090
5;1;85;69530
5;1;85;189210
5;1;5;9440
5;1;3;5433
5;1;47;85117
5;1;44;79684
5;1;19;34409
5;1;45;81495
5;1;26;49088
5;1;25;45275
5;1;16;30208
5;1;1;709
5;1;54;90558
5;1;24;40368
5;1;94;76892
5;1;12;10608
5;1;82;67076
5;1;51;36159
5;1;25;55650
5;1;34;24106
5;1;36;29448
5;1;9;16992
5;1;50;32550
5;1;62;50716
5;1;96;181248
5;1;64;115904
5;1;77;127512
5;2;136;237854
5;1;59;96347
5;1;61;53924
5;1;38;92682
5;1;11;9724
5;1;93;168423
5;1;30;54330
5;1;27;59751
5;1;8;6544
5;1;57;128535
5;1;75;117525
5;1;33;40920
5;1;86;144222
5;1;32;57952
5;1;28;24752
5;1;19;34409
5;1;96;212448
5;1;88;71984
5;1;76;143488
5;1;36;31824
5;1;63;55692
5;1;68;85884
5;1;26;22984
5;1;33;18678
5;1;18;15912
5;1;56;105728
5;1;95;77710
5;1;56;89376
5;1;42;37128
5;1;27;44712
5;1;27;22086
5;1;28;50316
5;1;27;65853
5;1;49;88739
5;1;37;67007
5;1;59;111392
5;1;39;64584
5;1;33;26994
5;1;10;5660
5;1;64;52352
5;1;12;26712
5;1;4;6624
5;1;83;73372
5;1;51;45084
5;1;17;38335
5;1;16;10416
5;1;60;108660
5;1;75;66300
5;1;41;33538
5;1;80;180400
5;1;51;115005
5;1;20;36220
5;1;64;56576
5;1;77;139447
5;1;87;49242
5;1;90;169920
5;1;48;86928
5;1;45;56835
5;1;57;103227
5;1;20;16360
5;1;60;49080
5;1;8;14488
5;1;62;50716
5;1;39;18408
5;1;61;110471
5;1;56;93912
5;1;70;61880
5;1;74;52466
5;1;56;136584
5;1;88;71984
5;1;8;15104
5;1;68;48212
5;1;48;106848
5;1;91;164801
5;1;42;102438
5;1;72;135936
5;1;83;156704
5;1;91;64519
5;1;54;97794
5;1;58;51272
5;1;50;94400
5;1;32;57952
5;1;50;44200
5;1;68;60112
5;1;23;18814
5;1;49;43316
5;1;22;41536
5;1;87;61683
5;1;73;132203
5;1;80;65440
5;1;19;16796
5;1;63;44667
5;1;69;56442
5;1;19;29773
5;1;72;63648
5;1;67;121337
5;1;31;21979
5;1;50;44200
5;1;3;5433
5;1;49;108437
5;1;41;92455
5;1;14;25354
5;1;90;73620
5;1;82;67076
5;1;55;92235
5;1;40;28360
5;1;72;58896
5;1;4;7552
5;1;36;31824
5;1;46;77142
5;1;13;10634
5;1;46;86848
5;1;71;58078
5;1;65;53170
5;1;66;53988
5;1;100;81800
5;1;51;92361
5;1;28;50708
5;1;29;45443
5;1;98;162288
5;1;15;12270
5;1;34;64192
5;1;35;58695
5;1;59;106849
5;1;76;127452
5;1;2;3622
5;1;64;52352
5;1;97;79346
5;1;1;1888
5;1;40;67080
5;1;66;110682
5;1;12;10608
5;1;91;42952
5;1;95;83980
5;1;90;149040
5;1;21;38031
5;1;14;11452
5;1;17;32096
5;1;3;1416
5;1;17;13906
5;1;63;118944
5;1;38;68818
5;1;92;128340
5;1;95;77710
5;1;19;35872
5;1;1;2255
5;1;5;9055
5;1;59;52156
5;1;85;75140
5;1;5;4090
5;1;3;5433
5;1;62;97154
5;1;4;2836
5;1;7;13216
5;1;63;55692
5;1;38;63916
5;1;99;80982
5;1;47;75012
5;1;41;36244
5;1;3;5664
5;1;81;146691
5;1;59;106849
5;1;67;145323
5;1;25;17725
5;1;17;15028
5;1;41;44608
5;1;78;147264
5;1;5;3545
5;1;85;118575
5;1;86;155746
5;1;66;58344
5;1;74;52466
5;1;74;60532
5;1;80;28320
5;1;64;52352
5;1;13;23543
5;1;33;59763
5;1;17;13906
5;1;88;166144
5;1;37;69856
5;1;89;161179
5;1;66;53988
5;1;92;81328
5;1;49;88739
5;1;94;76892
5;1;91;74438
5;1;39;34476
5;1;40;32720
5;1;100;88400
5;1;11;8998
5;1;69;124959
5;1;9;16992
5;1;59;130567
5;1;41;91266
5;1;82;148502
5;1;80;151040
5;1;87;196185
5;1;28;46368
5;1;13;23543
5;1;3;4185
5;1;21;18564
5;1;88;166144
5;1;2;1768
5;1;72;33984
5;1;83;150313
5;1;11;20768
5;1;15;27165
5;1;92;65228
5;1;63;51534
5;1;73;132203
5;1;94;76892
5;1;60;49080
5;1;49;110495
5;1;41;74251
5;1;87;164256
5;1;12;26556
5;1;84;91392
5;1;4;3536
5;1;37;69856
5;1;28;24752
5;1;80;65440
5;1;34;30056
5;1;12;8508
5;1;94;66646
5;1;34;61574
5;1;48;42432
5;1;91;80444
5;1;39;73632
5;1;11;20768
5;1;64;56576
5;1;95;83980
5;1;9;20295
5;1;5;7980
5;1;62;112282
5;1;55;103840
5;1;16;28976
5;1;63;41013
5;1;15;27165
5;1;40;18880
5;1;45;31905
5;1;74;134014
5;1;64;56576
5;1;20;25260
5;1;25;44925
5;1;58;51272
5;1;38;59546
5;1;73;64532
5;1;53;95983
5;1;78;147264
5;1;64;115904
5;1;68;24072
5;1;84;68712
5;1;35;30940
5;1;99;219087
5;1;37;82362
5;1;58;41122
5;1;7;12677
5;1;84;74256
5;1;53;46852
5;1;85;160480
5;1;45;36810
5;1;1;1249
5;1;48;86928
5;1;70;76160
5;1;90;73620
5;1;37;30266
5;1;68;128384
5;1;5;4090
5;1;6;4908
5;1;35;63385
5;1;95;53770
5;1;61;109617
5;1;67;110952
5;1;75;166950
5;1;8;6544
5;1;37;67007
5;1;10;7090
5;1;47;38446
5;1;35;57155
5;1;67;59228
5;1;3;1953
5;1;38;68818
5;1;33;29172
5;2;56;118206
5;1;41;36244
5;1;50;40900
5;1;78;147264
5;1;56;126280
5;1;37;32708
5;1;49;40082
5;1;63;118944
5;1;58;96048
5;1;3;5031
5;1;10;22550
5;1;71;160105
5;1;92;173696
5;1;51;96288
5;1;97;175667
5;1;80;144880
5;1;36;67968
5;1;75;182925
5;1;37;67007
5;1;46;83306
5;1;7;12677
5;1;5;4420
5;1;78;68952
5;1;22;41536
5;1;86;76024
5;1;41;33538
5;1;66;110682
5;1;72;130392
5;1;90;73620
5;1;73;132203
5;1;10;18110
5;1;79;64622
5;1;45;36810
5;1;98;69482
5;1;76;62168
5;1;37;32708
5;1;57;62016
5;1;67;126496
5;1;83;58847
5;1;2;3622
5;1;10;18110
5;1;23;41653
5;1;52;56576
5;1;32;26176
5;1;78;175890
5;1;62;117056
5;1;96;181248
5;1;45;75465
5;1;59;130567
5;1;25;22100
5;1;35;30940
5;1;22;41536
5;1;78;63804
5;1;85;40120
5;1;14;12376
5;1;49;88739
5;1;7;8680
5;1;20;17680
5;1;47;85117
5;1;23;43424
5;1;66;110682
5;1;92;166612
5;1;58;63104
5;1;68;123148
5;1;53;88881
5;1;24;43464
5;1;37;17464
5;1;18;33984
5;1;6;4908
5;1;49;82173
5;1;90;162990
5;1;35;63385
5;1;49;110495
5;1;75;81600
5;1;99;179289
5;1;15;12270
5;1;25;47200
5;1;54;90558
5;1;59;96347
5;1;59;98943
5;1;85;75140
5;1;49;81144
5;1;5;9440
5;1;62;54808
5;1;38;33592
5;1;85;135660
5;1;50;40900
5;1;81;135837
5;1;17;18496
5;1;47;78819
5;1;2;3354
5;1;90;73620
5;1;82;182532
5;1;64;115904
5;1;59;41831
5;1;79;130824
5;1;23;41653
5;1;57;40413
5;1;11;19921
5;1;47;38446
5;1;12;21732
5;1;31;27404
5;1;14;17486
5;1;33;62304
5;1;29;65395
5;1;94;168918
5;1;78;130806
5;1;77;139447
5;1;68;128384
5;1;21;38031
5;1;9;16299
5;1;99;80982
5;1;13;31707
5;1;45;97605
5;1;53;119515
5;1;83;187165
5;1;42;34356
5;1;81;146691
5;1;40;72440
5;1;5;8385
5;1;63;79569
5;1;59;106849
5;1;61;75091
5;1;69;130272
5;1;29;25636
5;1;40;75520
5;1;23;41653
5;1;91;164801
5;1;59;48262
5;1;14;17682
5;1;39;73632
5;1;46;86848
5;1;87;157557
5;1;31;56141
5;1;6;11328
5;1;68;55624
5;1;94;170234
5;1;96;181248
5;1;44;73788
5;1;4;6624
5;1;44;79684
5;1;40;32720
5;1;94;170234
5;1;2;3312
5;1;40;67080
5;1;54;47736
5;1;67;151085
5;1;68;151368
5;1;82;184910
5;1;37;26233
5;1;56;105728
5;1;89;168032
5;1;41;51783
5;1;95;44840
5;1;95;77710
5;1;33;59763
5;1;21;14889
5;1;2;4338
5;1;65;117715
5;1;16;28976
5;1;13;24544
5;1;30;24540
5;1;64;52352
5;1;50;94400
5;1;22;17996
5;1;11;9724
5;1;46;86848
5;1;16;36080
5;1;17;15028
5;1;60;53040
5;1;6;11328
5;1;27;17577
5;1;60;108660
5;1;19;34409
5;1;74;91760
5;1;14;9114
5;1;28;52864
5;1;29;54752
5;1;87;76908
5;1;48;86928
5;1;92;152352
5;1;59;106849
5;1;90;73620
5;1;17;12053
5;1;60;100620
5;1;98;220990
5;1;29;23722
5;1;74;124098
5;1;97;183136
5;1;70;57260
5;1;57;62016
5;1;51;45084
5;1;76;43016
5;1;79;126084
5;1;7;8841
5;1;62;50716
5;1;73;47523
5;1;7;11431
5;1;96;213696
5;1;94;170234
5;1;64;36224
5;1;47;22184
5;1;13;10634
5;1;58;105038
5;1;46;77142
5;1;28;30464
5;1;65;46085
5;1;93;168423
5;1;61;53924
5;1;21;38031
5;1;76;137636
5;1;90;162990
5;1;82;148502
5;1;95;206055
5;1;97;162669
5;1;70;125790
5;1;62;139810
5;1;44;79684
5;1;94;177472
5;1;21;18564
5;1;53;129267
5;1;48;108240
5;1;93;101184
5;1;62;35092
5;1;59;143901
